rate_est,rate_true,beta_g_est,beta_g_true,noise,trials
0.6176537739717498,0.5,0.5036792680073698,1,0.5,12
0.5779781945013874,0.5,0.7023059209475394,1,0.5,120
0.5994421261836969,0.5,0.6795316736712956,1,0.5,1200
0.7203307120772735,0.5,0.7133694732876742,5,0.5,12
0.46761400945523846,0.5,0.8661699784555292,5,0.5,120
0.5751653885064661,0.5,0.9764625039206327,5,0.5,1200
0.4357880455133753,0.5,0.5096986685765732,10,0.5,12
0.5623594684191975,0.5,0.9157789897631144,10,0.5,120
0.5605355914537907,0.5,0.9863184768053412,10,0.5,1200
0.504720454215174,1,0.40780728188983545,-10,0.5,12
0.629761351376129,1,0.08918623331517708,-10,0.5,120
0.6041014568701246,1,0.012344684935018009,-10,0.5,1200
0.44455189166925924,1,0.3078658667886257,-5,0.5,12
0.543556475304209,1,0.07921755981597257,-5,0.5,120
0.6199370623538817,1,0.0130198083507084,-5,0.5,1200
0.33456906788952373,1,0.3592573314240606,-1,0.5,12
0.6119337039282197,1,0.2003095139773195,-1,0.5,120
0.6524771942789019,1,0.3535998087053261,-1,0.5,1200
0.630897606085751,1,0.5284695517933766,-0.5,0.5,12
0.6008017234477442,1,0.4000590056649647,-0.5,0.5,120
0.6080273273434602,1,0.4611548859324529,-0.5,0.5,1200
0.43872561913094926,1,0.4235407092171087,0,0.5,12
0.5965178676866066,1,0.449896468038926,0,0.5,120
0.6715190881828348,1,0.5069295234775191,0,0.5,1200
0.6248506988067603,1,0.5800083386027859,0.5,0.5,12
0.6445311859307558,1,0.6474374582300686,0.5,0.5,120
0.6333002319482863,1,0.596774761737454,0.5,0.5,1200
0.5551379692919627,1,0.5437594272794264,1,0.5,12
0.6436098412635705,1,0.5883640451421517,1,0.5,120
0.6407549357719794,1,0.6854358560943957,1,0.5,1200
0.5642254345308643,1,0.6556709100436132,5,0.5,12
0.5882449346845869,1,0.8894978729068067,5,0.5,120
0.5954252390240646,1,0.9816970522619499,5,0.5,1200
0.3777477823323775,1,0.7303164702356469,10,0.5,12
0.5513670001522384,1,0.8994634766706463,10,0.5,120
0.5899925115070592,1,0.9882628815066937,10,0.5,1200
0.4826141881610664,3,0.24715748169361848,-10,0.5,12
0.6887276447512869,3,0.07558222131253285,-10,0.5,120
0.727851941168053,3,0.010201978035144043,-10,0.5,1200
0.6714219933057914,3,0.23866590184643607,-5,0.5,12
0.7310507422279418,3,0.130113864112648,-5,0.5,120
0.7259453683383464,3,0.042515580481290095,-5,0.5,1200
0.7408402713220161,3,0.46011147281339876,-1,0.5,12
0.7687387796933893,3,0.49922014538702153,-1,0.5,120
0.805059548625157,3,0.3951550366016072,-1,0.5,1200
0.7732160835067946,3,0.6531975376950655,-0.5,0.5,12
0.8228463630382473,3,0.511125558847693,-0.5,0.5,120
0.7925153592288324,3,0.4739250121816267,-0.5,0.5,1200
0.7026966019101601,3,0.31682880892726656,0,0.5,12
0.8378823220803493,3,0.4731851786964511,0,0.5,120
0.779839388191459,3,0.4910247100312773,0,0.5,1200
0.7444292306647244,3,0.6526875196498949,0.5,0.5,12
0.7511940882630537,3,0.47369009935975037,0.5,0.5,120
0.7745323310181178,3,0.4960023953243945,0.5,0.5,1200
0.6819273702273019,3,0.5449847911526489,1,0.5,12
0.7749892767940709,3,0.6579562582807472,1,0.5,120
0.7990244481660338,3,0.6244503213110636,1,0.5,1200
0.7612175173565273,3,0.7312995959809961,5,0.5,12
0.7395739738025954,3,0.9290375567928527,5,0.5,120
0.7250466985482438,3,0.9539148763575966,5,0.5,1200
0.49165719486384674,3,0.7930703126649691,10,0.5,12
0.7322372530174442,3,0.9424584400448932,10,0.5,120
0.7022969845149446,3,0.9882479134639234,10,0.5,1200
0.45220360608213095,5,0.3649361783384928,-10,0.5,12
0.714552909205821,5,0.0758766657223944,-10,0.5,120
0.7673132243394465,5,0.00927568502386698,-10,0.5,1200
0.7263659734166013,5,0.28787679856440085,-5,0.5,12
0.7891110197654011,5,0.15491686890152095,-5,0.5,120
0.7894042656352412,5,0.1967864782559235,-5,0.5,1200
0.8491055251930183,5,0.42922126222862395,-1,0.5,12
0.8543141669594783,5,0.5085438979046027,-1,0.5,120
0.8354170292748507,5,0.4572706300625163,-1,0.5,1200
0.6853888437001098,5,0.47476490063928783,-0.5,0.5,12
0.844540215236318,5,0.5308959388323007,-0.5,0.5,120
0.8350362853503803,5,0.5089141799367451,-0.5,0.5,1200
0.6846426672704303,5,0.5643955327483828,0,0.5,12
0.884821416141661,5,0.5687050932898206,0,0.5,120
0.8312411394816203,5,0.49133487758064054,0,0.5,1200
0.683860041930261,5,0.5431735679071333,0.5,0.5,12
0.8764633456864688,5,0.5752279055284865,0.5,0.5,120
0.8508874444118686,5,0.5002040887775854,0.5,0.5,1200
0.7499569041093848,5,0.30661691549934267,1,0.5,12
0.8434539133685983,5,0.4222475034289791,1,0.5,120
0.828136330662149,5,0.5229822478264897,1,0.5,1200
0.7395732628790663,5,0.6788433449999092,5,0.5,12
0.7348736251927585,5,0.7732875559150276,5,0.5,120
0.7786544339449815,5,0.8150348838028729,5,0.5,1200
0.73142847697467706,5,0.7080614289070675,10,0.5,12
0.7297052238174341,5,0.9311850744772273,10,0.5,120
0.730652741780618,5,0.9863200088451816,10,0.5,1200
